Witness,CPAChecker,Ult. Auto.,CPA-w2t,FShell-w2t,Nitwit
9147,0,2,0,0,0
9148,0,2,0,0,0
9149,0,2,0,0,0
9150,0,0,0,0,0
9151,0,2,0,0,1
9152,0,0,0,0,0
9153,0,2,0,0,0
9154,0,2,0,0,0
9155,0,2,0,0,0
9156,0,2,0,0,0
9157,5,2,0,0,0
9158,3,2,0,0,4
9159,0,2,0,0,0
9160,0,2,0,0,0
9161,5,2,0,0,0
9162,3,2,0,0,4
9163,0,2,0,0,0
9164,0,2,0,0,0
9165,0,2,0,0,0
9166,0,2,0,0,0
9167,0,2,0,0,0
9168,0,2,0,0,0
9169,0,2,0,0,0
9170,0,2,0,0,0
9171,0,2,0,0,0
9172,0,2,0,0,0
9173,0,2,0,0,0
9174,0,2,0,0,0
9175,0,2,0,0,0
9176,2,2,1,0,0
9177,2,2,1,0,0
9178,2,2,1,0,0
9179,2,2,1,0,0
9180,2,2,1,0,0
9181,2,2,1,0,0
9182,0,2,0,0,0
9183,0,2,0,0,0
9184,0,2,0,0,0
9185,0,2,0,0,0
9186,0,2,0,0,0
9187,2,0,1,0,0
9188,0,0,0,0,0
9189,0,0,0,0,0
9190,2,2,0,0,4
9191,0,0,1,0,1
9192,0,0,0,0,0
9193,0,3,0,0,0
9194,0,0,0,0,0
9195,2,0,0,0,0
9196,2,0,0,0,0
9197,0,3,0,0,0
9198,0,3,0,0,0
9199,3,5,3,0,0
9200,0,3,0,0,0
9201,0,5,0,0,0
9202,3,5,3,0,0
9203,0,0,0,0,0
9204,0,0,0,0,0
9205,0,3,0,0,0
9206,0,0,0,0,0
9207,0,3,0,0,0
9208,0,0,0,0,0
9209,0,3,0,0,0
9210,0,0,0,0,0
9211,0,0,0,0,0
9212,0,0,0,0,0
9213,0,0,0,0,0
9214,0,0,0,0,0
9215,0,0,0,0,0
9216,0,0,0,0,0
9217,0,0,0,0,0
9218,4,3,3,0,0
9219,0,3,0,0,0
9220,0,0,0,0,0
9221,0,3,0,0,0
9222,0,0,0,0,0
9223,0,0,0,0,0
9224,0,0,0,0,0
9225,0,0,0,0,0
9226,0,0,0,0,0
9227,0,0,0,0,0
9228,0,0,0,0,0
9229,0,0,1,0,1
9230,0,0,0,0,1
9231,0,0,0,0,0
9232,2,2,1,2,4
9233,0,0,0,0,0
9234,3,0,0,0,0
9235,3,3,3,0,0
9236,0,0,0,0,0
9237,2,0,0,0,0
9238,2,0,0,0,0
9239,3,3,3,0,0
9240,4,3,3,0,0
9241,4,3,3,0,0
9242,4,3,3,0,0
9243,3,3,3,0,0
9244,4,3,3,0,0
9245,4,5,3,0,0
9246,3,3,3,0,0
9247,0,0,0,0,0
9248,0,0,0,0,0
9249,0,0,0,0,0
9250,0,3,0,0,0
9251,3,3,3,0,0
9252,0,0,0,0,0
9253,3,0,0,0,0
9254,0,0,0,0,0
9255,0,0,0,0,0
9256,0,0,0,0,0
9257,0,2,0,0,0
9258,0,2,0,0,0
9259,0,2,0,0,0
9260,0,2,0,0,0
9261,0,0,0,0,0
9262,3,2,0,0,0
9263,0,2,0,0,0
9264,3,2,0,0,0
9265,0,2,0,0,0
9266,0,0,0,0,0
9267,0,2,0,0,0
9268,0,2,0,0,0
9269,0,2,0,0,0
9270,0,2,0,0,0
9271,0,0,0,0,0
9272,0,0,0,0,0
9273,0,2,0,0,0
9274,0,2,0,0,1
9275,0,0,0,0,0
9276,0,2,0,0,0
9277,0,2,0,0,0
9278,0,2,0,0,0
9279,0,2,0,0,0
9280,0,2,0,0,0
9281,0,2,0,0,0
9282,3,2,0,0,0
9283,0,2,0,0,0
9284,0,2,0,0,0
9285,0,2,0,0,0
9286,0,2,0,0,0
9287,0,2,0,0,0
9288,0,2,0,0,0
9289,0,2,0,0,0
9290,0,2,0,0,0
9291,0,2,0,0,0
9292,0,2,0,0,0
9293,0,0,0,0,0
9294,0,2,0,0,1
9295,0,2,0,0,0
9296,0,2,0,0,1
9297,0,2,0,0,0
9298,0,2,0,0,0
9299,1,2,0,0,0
9300,0,2,0,0,0
9301,0,2,0,0,0
9302,0,2,0,0,0
9303,0,2,0,0,0
9304,0,2,0,0,0
9305,5,2,0,0,0
9306,3,2,0,0,0
9307,0,2,0,0,0
9308,0,2,0,0,0
9309,5,2,0,0,0
9310,3,2,0,0,0
9311,0,2,0,0,0
9312,0,2,0,0,0
9313,0,2,0,0,0
9314,0,2,0,0,0
9315,0,2,0,0,0
9316,0,2,0,0,0
9317,0,2,0,0,0
9318,0,2,0,0,0
9319,0,2,0,0,0
9320,0,2,0,0,0
9321,0,2,0,0,0
9322,0,2,0,0,0
9323,0,2,0,0,0
9324,0,2,0,0,0
9325,0,2,0,0,0
9326,3,2,0,0,0
9327,0,2,0,0,0
9328,0,2,0,0,0
9329,0,2,0,0,0
9330,0,2,0,0,0
9331,0,2,0,0,0
9332,0,2,0,0,0
9333,0,2,0,0,0
9334,0,2,0,0,0
9335,0,2,0,0,0
9336,0,2,0,0,0
9337,0,2,0,0,0
9338,0,0,1,2,0
9339,0,0,1,2,0
9340,2,0,1,2,4
9341,0,0,0,0,0
9342,1,0,1,2,0
9343,0,3,1,2,1
9344,0,0,1,2,1
9345,2,0,0,0,0
9346,2,0,0,0,0
9347,3,3,3,0,0
9348,4,5,3,0,0
9349,3,3,3,0,0
9350,2,0,0,0,0
9351,2,0,0,0,0
9352,2,0,0,0,0
9353,2,0,0,0,0
9354,3,3,0,0,0
9355,0,0,0,0,0
9356,0,0,0,0,0
9357,0,0,1,2,0
9358,0,0,0,0,0
9359,0,0,1,2,0
9360,0,2,0,0,0
9361,0,2,0,0,0
9362,0,2,0,0,0
9363,0,2,0,0,0
9364,0,0,0,0,0
9365,0,2,1,2,0
9366,0,2,1,2,0
9367,0,0,1,2,0
9368,0,2,0,0,0
9369,0,2,0,0,0
9370,0,2,0,0,0
9371,0,2,0,0,0
9372,0,0,0,0,0
9373,0,0,1,0,0
9374,0,0,1,6,0
9375,2,0,1,2,4
9376,0,0,1,0,0
9377,1,0,1,2,1
9378,0,3,1,2,1
9379,0,0,1,2,1
9380,2,0,0,0,0
9381,2,0,0,0,0
9382,0,0,0,0,0
9383,0,0,1,2,0
9384,0,0,0,0,0
9385,0,0,1,2,0
9386,0,2,0,0,0
9387,0,2,0,0,0
9388,0,2,0,0,0
9389,0,2,0,0,0
9390,0,0,0,0,0
9391,0,2,1,2,0
9392,0,2,1,2,0
9393,0,0,1,2,0
9394,0,2,0,0,0
9395,0,2,0,0,0
9396,0,2,0,0,0
9397,0,2,0,0,0
9398,0,0,0,0,0
9399,0,0,1,0,0
9400,0,0,1,2,0
9401,0,0,1,2,0
9402,2,0,1,2,4
9403,0,0,0,0,0
9404,1,0,1,2,1
9405,0,3,1,2,1
9406,0,0,1,2,1
9407,2,0,0,0,0
9408,2,0,0,0,0
9409,3,3,3,0,0
9410,3,3,3,0,0
9411,2,0,0,0,0
9412,2,0,0,0,0
9413,2,0,0,0,0
9414,2,3,0,0,0
9415,3,3,0,0,0
9416,0,0,0,0,0
9417,0,0,0,0,0
9418,0,0,1,2,0
9419,0,0,0,0,0
9420,0,0,1,2,0
9421,0,2,0,0,0
9422,0,2,0,0,0
9423,0,2,0,0,0
9424,0,2,0,0,0
9425,0,0,0,0,0
9426,0,2,1,2,0
9427,0,2,1,2,0
9428,0,0,1,2,0
9429,0,2,0,0,0
9430,0,2,0,0,0
9431,0,2,0,0,0
9432,0,2,0,0,0
9433,0,0,0,0,0
9434,0,0,1,0,0
9435,2,0,1,0,1
9436,2,2,1,0,0
9437,6,2,6,4,4
9438,2,0,1,0,0
9439,2,0,1,0,0
9440,2,3,1,0,0
9441,2,0,1,0,0
9442,2,0,1,0,0
9443,2,0,1,0,0
9444,2,3,1,0,0
9445,2,3,1,0,0
9446,2,3,1,0,0
9447,3,2,0,0,1
9448,2,3,1,0,0
9449,2,3,1,0,0
9450,2,3,1,0,0
9451,3,2,0,0,1
9452,2,0,1,0,0
9453,2,0,1,0,0
9454,2,0,1,0,0
9455,2,0,1,0,0
9456,2,3,1,0,0
9457,2,0,1,0,0
9458,2,2,1,0,0
9459,2,0,1,0,0
9460,2,0,1,0,0
9461,2,0,1,0,0
9462,2,2,1,0,0
9463,2,2,1,0,0
9464,2,2,1,0,0
9465,2,0,1,0,0
9466,2,2,1,0,0
9467,2,2,1,0,0
9468,2,0,1,0,0
9469,2,2,1,0,0
9470,2,2,1,0,0
9471,2,2,1,0,0
9472,2,0,1,0,0
9473,2,0,1,0,0
9474,0,2,0,0,0
9475,0,2,0,0,0
9476,0,2,0,0,1
9477,0,0,0,0,0
9478,0,2,0,0,0
9479,0,2,0,0,0
9480,0,0,0,0,0
9481,0,2,0,0,0
9482,0,2,0,0,0
9483,0,2,0,0,0
9484,0,2,0,0,0
9485,5,2,0,0,0
9486,3,2,0,0,1
9487,0,2,0,0,0
9488,0,2,0,0,0
9489,5,2,0,0,0
9490,3,2,0,0,1
9491,0,2,0,0,0
9492,0,2,0,0,0
9493,0,2,0,0,0
9494,0,2,0,0,0
9495,0,2,0,0,0
9496,0,2,0,0,0
9497,0,2,0,0,0
9498,0,2,0,0,0
9499,0,2,0,0,0
9500,0,2,0,0,0
9501,0,2,0,0,0
9502,0,2,0,0,0
9503,0,2,0,0,0
9504,0,2,0,0,0
9505,0,2,0,0,0
9506,3,2,0,0,0
9507,0,2,0,0,0
9508,0,2,0,0,0
9509,0,2,0,0,0
9510,0,2,0,0,0
9511,0,2,0,0,0
9512,0,2,0,0,0
9513,0,2,0,0,0
9514,0,2,0,0,0
9515,0,2,0,0,0
9516,0,0,0,0,0
9517,0,0,1,2,1
9518,0,0,1,2,0
9519,2,2,1,2,4
9520,0,0,1,0,0
9521,0,0,1,2,1
9522,0,3,1,2,1
9523,0,0,1,2,1
9524,2,0,0,0,0
9525,2,0,0,0,0
9526,0,3,0,0,0
9527,0,3,0,0,0
9528,3,5,3,0,0
9529,3,2,0,0,4
9530,0,3,0,0,0
9531,0,5,0,0,0
9532,5,3,3,0,0
9533,3,2,0,0,4
9534,0,0,0,0,0
9535,0,0,0,0,0
9536,0,0,0,0,0
9537,0,0,0,0,0
9538,0,3,0,0,0
9539,0,0,0,0,0
9540,0,3,0,0,0
9541,0,2,1,2,1
9542,0,0,0,0,0
9543,0,2,1,2,1
9544,0,0,0,0,0
9545,0,0,0,0,0
9546,0,0,0,0,0
9547,0,0,0,0,0
9548,0,0,0,0,0
9549,4,5,3,2,1
9550,0,3,1,2,1
9551,0,0,1,2,1
9552,0,3,1,2,1
9553,0,0,1,2,1
9554,0,0,1,2,1
9555,0,0,0,0,0
9556,0,0,0,0,0
9557,0,0,0,0,0
9558,0,0,0,0,0
9559,0,0,0,0,0
9560,4,3,3,0,0
9561,0,0,0,0,0
9562,0,0,0,0,0
9563,0,2,1,0,0
9564,0,2,1,0,0
9565,0,3,0,0,0
9566,0,0,1,0,0
9567,0,0,1,0,0
9568,0,0,1,0,0
9569,0,0,1,0,0
9570,0,0,1,0,0
9571,0,3,1,0,0
9572,0,3,1,0,0
9573,0,3,1,0,0
9574,0,3,1,0,0
9575,0,3,1,0,0
9576,0,3,1,0,0
9577,0,3,1,0,0
9578,0,3,1,0,0
9579,0,3,1,0,0
9580,0,3,1,0,0
9581,0,0,0,0,0
9582,0,0,0,0,0
9583,0,0,0,0,0
9584,0,0,0,0,0
9585,0,0,0,0,0
9586,0,0,0,0,0
9587,0,0,0,0,0
9588,0,0,0,0,0
9589,0,3,0,0,0
9590,0,3,0,0,0
9591,0,3,0,0,0
9592,0,3,0,0,0
9593,0,3,0,0,0
9594,0,3,0,0,0
9595,0,3,0,0,0
9596,0,2,0,0,0
9597,0,2,0,0,0
9598,2,0,0,6,4
9599,2,0,0,6,4
9600,2,0,0,6,4
9601,2,0,0,6,4
9602,2,0,0,6,4
9603,2,0,0,6,4
9604,2,0,0,6,4
9605,2,0,0,6,4
9606,2,0,0,6,4
9607,2,0,0,6,4
9608,2,0,0,6,4
9609,2,0,0,6,4
9610,2,3,0,0,0
9611,2,0,1,0,0
9612,2,0,0,0,0
9613,2,0,0,0,0
9614,2,0,0,0,0
9615,2,0,0,0,0
9616,2,0,0,0,0
9617,2,0,0,0,0
9618,2,3,0,0,0
9619,2,3,0,0,0
9620,2,2,0,0,0
9621,2,2,0,0,0
9622,2,2,0,0,0
9623,2,2,0,0,0
9624,2,2,0,0,0
9625,2,2,0,0,0
9626,2,3,0,0,0
9627,2,3,0,0,0
9628,2,2,0,0,0
9629,2,2,0,0,0
9630,2,2,0,0,0
9631,2,2,0,0,0
9632,2,2,0,0,0
9633,2,2,0,0,0
9634,2,0,0,6,0
9635,2,0,0,6,0
9636,2,0,0,6,0
9637,2,0,0,6,0
9638,2,3,0,6,0
9639,2,3,0,6,0
9640,2,0,0,6,0
9641,2,0,0,6,0
9642,2,3,0,6,0
9643,2,3,0,6,0
9644,2,0,0,6,0
9645,2,0,0,6,0
9646,2,3,0,6,0
9647,2,0,1,6,0
9648,2,0,1,6,0
9649,2,0,0,6,0
9650,2,0,0,6,0
9651,2,0,0,6,0
9652,2,0,0,6,0
9653,2,0,0,6,0
9654,2,0,0,6,0
9655,2,0,0,6,0
9656,2,0,0,6,0
9657,2,0,1,6,0
9658,2,0,0,6,0
9659,2,3,0,6,0
9660,2,0,0,6,0
9661,2,3,0,6,0
9662,2,0,0,0,0
9663,2,0,0,0,0
9664,2,0,0,0,0
9665,2,0,0,0,0
9666,2,0,0,0,0
9667,2,3,0,0,0
9668,2,0,0,0,0
9669,2,3,0,0,0
9670,2,3,0,0,0
9671,2,3,0,0,0
9672,2,2,0,0,0
9673,2,2,0,0,0
9674,2,2,0,0,0
9675,2,2,0,0,0
9676,2,2,0,0,0
9677,2,2,1,0,0
9678,2,3,0,0,0
9679,2,3,0,0,0
9680,2,2,0,2,0
9681,2,2,0,0,0
9682,2,2,1,0,0
9683,2,2,0,0,0
9684,2,2,0,0,0
9685,2,2,0,0,0
9686,3,3,1,2,4
9687,3,3,3,2,4
9688,3,3,3,2,4
9689,0,0,0,6,0
9690,0,0,0,6,0
9691,0,0,0,6,0
9692,0,0,0,6,0
9693,0,0,1,6,0
9694,0,0,0,6,0
9695,0,0,0,6,0
9696,0,0,0,6,0
9697,0,0,0,6,0
9698,0,0,0,6,0
9699,3,5,1,2,6
9700,3,5,1,2,6
9701,3,0,1,2,6
9702,3,3,1,6,4
9703,3,4,1,6,4
9704,3,3,1,6,4
9705,3,3,1,2,6
9706,2,0,0,0,0
9707,0,2,1,0,0
9708,0,2,1,0,0
9709,2,0,0,0,0
9710,2,0,0,0,0
9711,0,2,0,0,0
9712,0,2,0,0,0
9713,0,0,0,0,0
9714,0,0,0,0,0
9715,0,0,0,0,0
9716,0,0,0,0,0
9717,0,0,0,0,0
9718,0,0,0,0,0
9719,0,0,0,0,0
9720,0,0,0,0,0
9721,0,0,0,0,0
9722,0,0,0,0,0
9723,0,3,0,0,0
9724,0,3,0,0,0
9725,0,3,0,0,0
9726,0,3,0,0,0
9727,0,3,0,0,0
9728,0,3,0,0,0
9729,0,3,0,0,0
9730,0,0,0,0,0
9731,0,0,0,0,0
9732,0,0,0,0,0
9733,0,0,0,0,0
9734,0,0,0,0,0
9735,0,0,0,0,0
9736,0,0,0,0,0
9737,0,3,0,0,0
9738,0,0,0,6,0
9739,0,0,0,0,0
9740,0,3,0,0,0
9741,0,3,0,0,0
9742,0,3,0,0,0
9743,0,3,0,0,0
9744,0,3,0,0,0
9745,0,0,0,6,0
9746,0,0,0,6,0
9747,0,0,1,6,4
9748,0,0,1,6,4
9749,0,0,0,6,0
9750,0,0,0,6,0
9751,0,0,0,6,0
9752,0,0,0,6,0
9753,0,0,0,6,0
9754,0,0,0,6,0
9755,0,0,0,6,0
9756,0,0,0,6,0
9757,0,0,0,6,0
9758,0,0,0,6,0
9759,0,2,0,0,0
9760,0,0,1,2,4
9761,0,3,0,0,0
9762,0,0,0,0,0
9763,0,3,0,0,0
9764,0,3,0,0,0
9765,0,3,0,0,0
9766,0,0,0,0,0
9767,0,2,0,0,0
9768,0,3,1,2,4
9769,0,2,0,0,0
9770,0,2,0,0,0
9771,0,2,0,2,0
9772,0,2,0,0,0
9773,0,2,0,2,0
9774,0,2,0,2,0
9775,0,2,0,0,0
9776,0,2,0,2,0
9777,0,2,0,2,0
9778,0,2,0,0,0
9779,0,2,0,0,0
9780,0,2,0,0,0
9781,0,2,0,0,0
9782,0,2,0,0,0
9783,0,0,0,6,0
9784,0,0,0,6,0
9785,0,0,0,6,0
9786,0,0,0,6,0
9787,0,0,0,6,0
9788,0,3,0,6,0
9789,0,0,0,6,0
9790,0,0,0,6,0
9791,0,0,0,6,0
9792,0,3,0,6,0
9793,0,0,0,6,0
9794,0,0,0,6,0
9795,0,3,0,6,0
9796,0,3,0,6,0
9797,0,0,0,6,0
9798,0,0,0,6,0
9799,0,0,0,6,0
9800,0,0,0,6,0
9801,0,0,0,6,0
9802,0,0,0,6,0
9803,0,0,0,6,0
9804,0,0,0,6,0
9805,0,0,0,6,0
9806,0,0,0,6,0
9807,0,0,0,6,0
9808,0,3,0,6,0
9809,0,0,0,6,0
9810,0,0,0,6,0
9811,0,0,1,2,4
9812,0,0,1,2,4
9813,0,0,0,2,0
9814,0,0,0,2,0
9815,0,0,0,2,0
9816,0,3,0,2,0
9817,0,0,0,2,0
9818,0,0,0,2,0
9819,0,2,0,2,0
9820,0,2,0,2,0
9821,0,2,0,2,0
9822,0,2,0,0,0
9823,0,2,0,2,0
9824,0,2,0,0,0
9825,0,2,0,2,0
9826,0,2,0,0,0
9827,0,2,0,0,0
9828,0,2,0,0,0
9829,0,2,0,2,0
9830,0,2,0,0,0
9831,0,2,0,2,0
9832,0,2,0,0,0
9833,0,2,0,0,0
9834,0,2,0,0,0
9835,0,0,1,6,1
9836,2,0,0,6,0
9837,0,0,1,6,1
9838,0,0,1,6,1
9839,2,0,0,6,0
9840,0,0,0,6,0
9841,0,0,0,6,0
9842,2,0,0,6,0
9843,0,0,0,6,0
9844,0,0,0,6,0
9845,2,0,0,6,0
9846,0,0,0,6,0
9847,0,0,0,6,0
9848,2,0,0,6,0
9849,0,0,0,6,0
9850,0,3,0,6,0
9851,2,0,0,6,0
9852,0,3,0,6,0
9853,0,0,0,6,0
9854,2,0,0,6,0
9855,0,0,0,6,0
9856,0,0,0,6,0
9857,2,0,0,6,0
9858,0,0,0,6,0
9859,0,0,1,6,1
9860,2,3,1,4,0
9861,0,0,1,4,0
9862,0,0,1,6,1
9863,2,3,1,4,0
9864,0,0,1,4,1
9865,0,3,0,6,0
9866,2,3,1,4,0
9867,0,3,1,4,0
9868,0,3,0,6,0
9869,2,0,1,4,0
9870,0,3,1,4,0
9871,0,3,0,6,0
9872,2,0,1,4,0
9873,0,0,1,4,0
9874,0,3,0,6,0
9875,2,3,1,4,0
9876,0,3,1,4,0
9877,0,3,0,6,0
9878,2,0,1,4,0
9879,0,0,1,4,0
9880,0,3,0,6,0
9881,2,3,1,4,0
9882,0,0,1,4,0
9883,0,3,0,6,0
9884,0,3,1,4,0
9885,0,3,0,6,0
9886,2,4,1,4,0
9887,0,4,1,4,0
9888,0,3,0,6,0
9889,2,4,1,4,0
9890,0,4,1,4,0
9891,0,3,0,6,0
9892,0,3,1,4,0
9893,0,4,1,4,0
9894,0,3,0,6,0
9895,0,3,1,4,0
9896,0,0,0,6,0
9897,2,0,0,6,0
9898,2,0,0,6,0
9899,2,0,0,6,0
9900,0,0,0,6,0
9901,2,0,0,6,0
9902,2,0,0,6,0
9903,2,0,0,6,0
9904,0,0,0,6,0
9905,2,0,0,6,0
9906,2,0,0,6,0
9907,2,0,0,6,0
9908,0,0,0,6,0
9909,2,0,0,6,0
9910,2,0,0,6,0
9911,2,0,0,6,0
9912,0,0,0,6,0
9913,0,0,0,6,0
9914,0,0,0,6,0
9915,0,0,0,6,0
9916,0,0,0,6,0
9917,0,3,0,6,0
9918,0,0,0,6,0
9919,0,0,0,6,0
9920,0,0,0,6,0
9921,0,0,0,6,0
9922,0,0,0,6,0
9923,0,0,0,6,0
9924,0,0,0,6,0
9925,0,0,0,6,0
9926,0,0,0,6,0
9927,0,0,0,6,0
9928,0,3,0,6,0
9929,0,3,0,6,0
9930,0,0,0,6,0
9931,0,0,0,6,0
9932,0,3,0,6,0
9933,0,0,0,6,0
9934,0,0,0,6,0
9935,0,0,0,6,0
9936,0,0,0,6,0
9937,0,0,0,6,0
9938,0,0,0,6,0
9939,0,0,0,6,0
9940,0,0,0,6,0
9941,0,3,0,6,0
9942,0,0,0,6,0
9943,0,3,0,6,0
9944,0,2,0,6,0
9945,0,0,0,6,0
9946,0,0,0,6,0
9947,0,0,0,6,0
9948,0,0,0,6,0
9949,0,0,0,6,0
9950,0,0,0,6,0
9951,2,0,0,6,0
9952,2,0,0,6,0
9953,2,0,0,6,0
9954,0,0,0,6,0
9955,2,0,0,6,0
9956,2,0,0,6,0
9957,2,0,0,6,0
9958,0,0,0,6,0
9959,0,0,0,6,0
9960,0,0,0,6,0
9961,0,0,0,6,0
9962,0,0,0,6,0
9963,0,0,0,6,0
9964,2,0,0,6,0
9965,0,0,0,6,0
9966,0,0,0,6,0
9967,0,0,0,6,0
9968,0,0,0,6,0
9969,0,0,0,6,0
9970,0,0,0,6,0
9971,0,0,0,6,0
9972,0,0,0,6,0
9973,0,0,0,6,0
9974,0,0,0,6,0
9975,0,0,0,6,0
9976,0,0,0,6,0
9977,0,0,0,6,0
9978,0,0,0,6,0
9979,0,0,0,6,0
9980,0,0,0,6,0
9981,0,0,0,6,0
9982,0,0,0,6,0
9983,0,0,0,6,0
9984,0,0,0,6,0
9985,0,0,0,6,0
9986,0,0,0,6,0
9987,0,0,0,6,0
9988,0,0,0,6,0
9989,0,3,0,6,0
9990,0,0,0,6,0
9991,0,0,0,6,0
9992,0,0,0,6,0
9993,0,0,0,6,0
9994,0,0,0,6,0
9995,0,3,0,6,0
9996,0,0,0,6,0
9997,0,0,0,6,0
9998,0,3,0,6,0
9999,0,0,0,6,0
10000,0,0,1,6,1
10001,2,0,0,6,0
10002,0,0,0,6,0
10003,0,0,1,6,1
10004,2,0,0,6,0
10005,0,0,1,6,1
10006,0,0,0,6,0
10007,0,0,0,6,0
10008,0,0,0,6,0
10009,2,0,0,6,0
10010,0,0,0,6,0
10011,0,0,0,6,0
10012,2,0,0,6,0
10013,0,0,0,6,0
10014,0,0,0,6,0
10015,2,0,0,6,0
10016,0,0,0,6,0
10017,0,0,0,6,0
10018,2,0,0,6,0
10019,0,0,0,6,0
10020,0,0,0,6,0
10021,2,0,0,6,0
10022,0,0,0,6,0
10023,0,0,1,6,1
10024,0,0,1,4,1
10025,0,0,0,6,0
10026,2,0,1,4,0
10027,0,0,1,4,1
10028,0,3,0,6,0
10029,2,3,1,4,0
10030,0,0,1,4,0
10031,0,3,0,6,0
10032,2,3,1,4,0
10033,0,3,1,4,0
10034,0,0,0,6,0
10035,2,3,1,4,0
10036,0,3,1,4,0
10037,0,0,0,6,0
10038,2,4,1,4,0
10039,0,4,1,4,0
10040,0,0,0,6,0
10041,2,0,1,4,0
10042,0,0,1,4,0
10043,0,0,0,6,0
10044,2,0,1,4,0
10045,0,0,1,4,0
10046,0,3,0,6,0
10047,0,3,1,4,0
10048,0,0,1,4,1
10049,0,3,0,6,0
10050,2,4,1,4,0
10051,0,4,1,4,0
10052,0,3,0,6,0
10053,2,4,1,4,0
10054,0,4,1,4,0
10055,0,3,0,6,0
10056,0,3,1,4,0
10057,0,3,1,4,0
10058,0,4,1,4,0
10059,0,0,0,6,0
10060,0,3,1,4,0
10061,0,3,1,4,0
10062,0,2,0,0,0
10063,0,2,1,0,0
10064,0,2,1,0,0
10065,0,2,1,0,0
10066,0,2,0,0,0
10067,0,2,1,0,0
10068,0,2,1,0,0
10069,0,2,1,0,0
10070,0,2,1,0,0
10071,0,2,1,0,0
10072,0,2,1,0,0
10073,0,2,0,0,0
10074,0,2,0,0,0
10075,0,2,0,0,0
10076,0,2,0,0,0
10077,0,2,0,0,0
10078,0,2,0,0,0
10079,0,2,0,0,0
10080,0,2,0,0,0
10081,0,2,0,0,0
10082,0,2,0,0,0
10083,0,2,0,6,0
10084,0,2,0,0,0
10085,0,2,1,2,0
10086,0,2,1,2,0
10087,2,2,1,2,0
10088,2,2,1,2,0
10089,2,2,1,2,0
10090,2,2,1,2,0
10091,2,2,1,2,0
10092,2,2,1,2,0
10093,2,2,1,2,0
10094,2,2,1,2,0
10095,2,2,1,2,0
10096,2,2,1,2,0
10097,0,2,1,2,0
10098,0,2,1,2,0
10099,2,2,1,2,0
10100,2,2,1,2,0
10101,2,2,1,2,0
10102,2,2,1,2,0
10103,2,2,1,2,0
10104,2,2,1,2,0
10105,0,2,1,2,0
10106,0,2,1,2,0
10107,2,2,1,2,0
10108,2,2,1,2,0
10109,2,2,1,2,0
10110,2,2,1,2,0
10111,2,2,1,2,0
10112,2,2,1,2,0
10113,2,2,1,2,0
10114,2,2,1,2,0
10115,2,2,1,2,0
10116,2,2,1,2,0
10117,2,2,1,2,0
10118,2,2,1,2,0
10119,2,2,1,2,0
10120,2,2,1,2,0
10121,2,2,1,0,0
10122,2,2,1,0,0
10123,2,2,1,0,0
10124,2,2,1,0,0
10125,2,2,1,0,0
10126,2,2,1,0,0
10127,2,2,1,0,0
10128,2,2,1,0,0
10129,2,2,1,0,0
10130,2,2,1,0,0
10131,2,2,1,0,0
10132,2,2,1,0,0
10133,2,2,1,0,0
10134,2,2,1,0,0
10135,2,2,1,0,0
10136,2,2,1,0,0
10137,2,2,1,0,0
10138,2,2,1,0,0
10139,2,2,1,0,0
10140,2,2,1,0,0
10141,2,2,1,0,0
10142,2,2,1,0,0
10143,2,2,1,0,0
10144,2,2,1,0,0
10145,2,2,1,0,0
10146,2,2,1,0,0
10147,2,2,1,0,0
10148,2,2,1,0,0
10149,0,2,1,2,0
10150,0,2,1,2,0
10151,2,2,1,2,0
10152,2,2,1,2,0
10153,2,2,1,2,0
10154,2,2,1,2,0
10155,2,2,1,2,0
10156,2,2,1,2,0
10157,0,2,1,2,0
10158,0,2,1,2,0
10159,2,2,1,2,0
10160,2,2,1,2,0
10161,2,2,1,2,0
10162,2,2,1,2,0
10163,2,2,1,2,0
10164,2,2,1,2,0
10165,0,2,1,2,0
10166,0,2,1,2,0
10167,2,2,1,2,0
10168,2,2,1,2,0
10169,2,2,1,2,0
10170,2,2,1,2,0
10171,2,2,1,2,0
10172,2,2,1,2,0
10173,3,2,1,6,4
10174,3,2,1,6,4
10175,3,2,1,6,4
10176,3,2,1,6,4
10177,2,2,1,6,4
10178,3,2,1,6,4
10179,5,2,1,6,4
10180,3,2,1,6,4
10181,2,2,1,0,4
10182,2,2,3,0,4
10183,3,2,1,6,4
10184,5,2,1,6,4
10185,3,2,1,6,4
10186,2,2,1,6,0
10187,2,2,1,6,0
10188,2,2,1,6,0
10189,3,3,1,4,6
10190,3,3,1,4,6
10191,3,3,1,4,6
10192,3,3,1,4,6
10193,0,2,1,0,4
10194,0,2,1,0,0
10195,0,2,1,0,4
10196,0,2,1,0,4
10197,0,2,1,0,1
10198,0,2,1,6,1
10199,0,2,1,6,1
10200,0,2,1,6,1
10201,0,2,1,0,4
10202,0,2,1,0,4
10203,0,2,1,0,4
10204,0,2,1,0,4
10205,0,2,1,0,4
10206,0,2,1,2,4
10207,0,2,1,2,4
10208,0,2,1,2,4
10209,0,2,1,2,4
10210,0,2,1,2,4
10211,0,2,1,2,4
10212,0,2,1,2,4
10213,0,2,1,2,4
10214,0,2,1,6,1
10215,3,2,1,6,1
10216,0,2,1,6,1
10217,3,2,1,6,1
10218,0,2,1,6,1
10219,0,2,1,6,1
